trade_date,series,name,value_pct,unit,source
19890718,DGS10,美国10年期国债收益率,8.13,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890718,DGS2,美国2年期国债收益率,7.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890719,DGS10,美国10年期国债收益率,8.09,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890719,DGS2,美国2年期国债收益率,7.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890720,DGS10,美国10年期国债收益率,8.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890720,DGS2,美国2年期国债收益率,7.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890721,DGS10,美国10年期国债收益率,8.07,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890721,DGS2,美国2年期国债收益率,7.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890724,DGS10,美国10年期国债收益率,8.05,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890724,DGS2,美国2年期国债收益率,7.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890725,DGS10,美国10年期国债收益率,8.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890725,DGS2,美国2年期国债收益率,7.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890726,DGS10,美国10年期国债收益率,8.02,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890726,DGS2,美国2年期国债收益率,7.75,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890727,DGS10,美国10年期国债收益率,7.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890727,DGS2,美国2年期国债收益率,7.65,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890728,DGS10,美国10年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890728,DGS2,美国2年期国债收益率,7.56,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890731,DGS10,美国10年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890731,DGS2,美国2年期国债收益率,7.53,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890801,DGS10,美国10年期国债收益率,7.74,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890801,DGS2,美国2年期国债收益率,7.46,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890802,DGS10,美国10年期国债收益率,7.76,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890802,DGS2,美国2年期国债收益率,7.53,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890803,DGS10,美国10年期国债收益率,7.8,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890803,DGS2,美国2年期国债收益率,7.6,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890804,DGS10,美国10年期国债收益率,8.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890804,DGS2,美国2年期国债收益率,7.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890807,DGS10,美国10年期国债收益率,8.03,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890807,DGS2,美国2年期国债收益率,8.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890808,DGS10,美国10年期国债收益率,8.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890808,DGS2,美国2年期国债收益率,7.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890809,DGS10,美国10年期国债收益率,8.05,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890809,DGS2,美国2年期国债收益率,7.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890810,DGS10,美国10年期国债收益率,8.02,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890810,DGS2,美国2年期国债收益率,7.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890811,DGS10,美国10年期国债收益率,8.09,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890811,DGS2,美国2年期国债收益率,8.12,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890814,DGS10,美国10年期国债收益率,8.24,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890814,DGS2,美国2年期国债收益率,8.31,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890815,DGS10,美国10年期国债收益率,8.21,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890815,DGS2,美国2年期国债收益率,8.29,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890816,DGS10,美国10年期国债收益率,8.12,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890816,DGS2,美国2年期国债收益率,8.17,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890817,DGS10,美国10年期国债收益率,8.18,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890817,DGS2,美国2年期国债收益率,8.26,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890818,DGS10,美国10年期国债收益率,8.15,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890818,DGS2,美国2年期国债收益率,8.26,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890821,DGS10,美国10年期国债收益率,8.2,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890821,DGS2,美国2年期国债收益率,8.32,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890822,DGS10,美国10年期国债收益率,8.29,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890822,DGS2,美国2年期国债收益率,8.43,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890823,DGS10,美国10年期国债收益率,8.25,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890823,DGS2,美国2年期国债收益率,8.37,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890824,DGS10,美国10年期国债收益率,8.2,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890824,DGS2,美国2年期国债收益率,8.32,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890825,DGS10,美国10年期国债收益率,8.21,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890825,DGS2,美国2年期国债收益率,8.34,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890828,DGS10,美国10年期国债收益率,8.27,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890828,DGS2,美国2年期国债收益率,8.41,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890829,DGS10,美国10年期国债收益率,8.27,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890829,DGS2,美国2年期国债收益率,8.44,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890830,DGS10,美国10年期国债收益率,8.25,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890830,DGS2,美国2年期国债收益率,8.41,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890831,DGS10,美国10年期国债收益率,8.26,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890831,DGS2,美国2年期国债收益率,8.42,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890901,DGS10,美国10年期国债收益率,8.19,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890901,DGS2,美国2年期国债收益率,8.37,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890905,DGS10,美国10年期国债收益率,8.19,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890905,DGS2,美国2年期国债收益率,8.37,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890906,DGS10,美国10年期国债收益率,8.17,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890906,DGS2,美国2年期国债收益率,8.35,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890907,DGS10,美国10年期国债收益率,8.17,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890907,DGS2,美国2年期国债收益率,8.35,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890908,DGS10,美国10年期国债收益率,8.14,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890908,DGS2,美国2年期国债收益率,8.27,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890911,DGS10,美国10年期国债收益率,8.13,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890911,DGS2,美国2年期国债收益率,8.2,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890912,DGS10,美国10年期国债收益率,8.13,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890912,DGS2,美国2年期国债收益率,8.18,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890913,DGS10,美国10年期国债收益率,8.18,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890913,DGS2,美国2年期国债收益率,8.2,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890914,DGS10,美国10年期国债收益率,8.13,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890914,DGS2,美国2年期国债收益率,8.09,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890915,DGS10,美国10年期国债收益率,8.09,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890915,DGS2,美国2年期国债收益率,8.06,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890918,DGS10,美国10年期国债收益率,8.1,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890918,DGS2,美国2年期国债收益率,8.13,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890919,DGS10,美国10年期国债收益率,8.09,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890919,DGS2,美国2年期国债收益率,8.14,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890920,DGS10,美国10年期国债收益率,8.15,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890920,DGS2,美国2年期国债收益率,8.27,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890921,DGS10,美国10年期国债收益率,8.2,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890921,DGS2,美国2年期国债收益率,8.32,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890922,DGS10,美国10年期国债收益率,8.22,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890922,DGS2,美国2年期国债收益率,8.34,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890925,DGS10,美国10年期国债收益率,8.32,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890925,DGS2,美国2年期国债收益率,8.43,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890926,DGS10,美国10年期国债收益率,8.3,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890926,DGS2,美国2年期国债收益率,8.36,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890927,DGS10,美国10年期国债收益率,8.3,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890927,DGS2,美国2年期国债收益率,8.39,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890928,DGS10,美国10年期国债收益率,8.3,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890928,DGS2,美国2年期国债收益率,8.41,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890929,DGS10,美国10年期国债收益率,8.31,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19890929,DGS2,美国2年期国债收益率,8.46,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891002,DGS10,美国10年期国债收益率,8.28,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891002,DGS2,美国2年期国债收益率,8.48,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891003,DGS10,美国10年期国债收益率,8.23,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891003,DGS2,美国2年期国债收益率,8.39,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891004,DGS10,美国10年期国债收益率,8.22,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891004,DGS2,美国2年期国债收益率,8.37,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891005,DGS10,美国10年期国债收益率,8.15,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891005,DGS2,美国2年期国债收益率,8.31,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891006,DGS10,美国10年期国债收益率,8.03,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891006,DGS2,美国2年期国债收益率,8.1,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891010,DGS10,美国10年期国债收益率,8.03,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891010,DGS2,美国2年期国债收益率,8.06,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891011,DGS10,美国10年期国债收益率,8.07,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891011,DGS2,美国2年期国债收益率,8.08,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891012,DGS10,美国10年期国债收益率,8.04,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891012,DGS2,美国2年期国债收益率,8.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891013,DGS10,美国10年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891013,DGS2,美国2年期国债收益率,7.69,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891016,DGS10,美国10年期国债收益率,7.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891016,DGS2,美国2年期国债收益率,7.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891017,DGS10,美国10年期国债收益率,8.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891017,DGS2,美国2年期国债收益率,7.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891018,DGS10,美国10年期国债收益率,8.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891018,DGS2,美国2年期国债收益率,7.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891019,DGS10,美国10年期国债收益率,7.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891019,DGS2,美国2年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891020,DGS10,美国10年期国债收益率,7.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891020,DGS2,美国2年期国债收益率,7.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891023,DGS10,美国10年期国债收益率,7.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891023,DGS2,美国2年期国债收益率,7.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891024,DGS10,美国10年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891024,DGS2,美国2年期国债收益率,7.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891025,DGS10,美国10年期国债收益率,7.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891025,DGS2,美国2年期国债收益率,7.76,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891026,DGS10,美国10年期国债收益率,7.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891026,DGS2,美国2年期国债收益率,7.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891027,DGS10,美国10年期国债收益率,7.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891027,DGS2,美国2年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891030,DGS10,美国10年期国债收益率,7.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891030,DGS2,美国2年期国债收益率,7.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891031,DGS10,美国10年期国债收益率,7.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891031,DGS2,美国2年期国债收益率,7.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891101,DGS10,美国10年期国债收益率,7.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891101,DGS2,美国2年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891102,DGS10,美国10年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891102,DGS2,美国2年期国债收益率,7.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891103,DGS10,美国10年期国债收益率,7.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891103,DGS2,美国2年期国债收益率,8.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891106,DGS10,美国10年期国债收益率,8.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891106,DGS2,美国2年期国债收益率,8.04,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891107,DGS10,美国10年期国债收益率,7.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891107,DGS2,美国2年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891108,DGS10,美国10年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891108,DGS2,美国2年期国债收益率,7.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891109,DGS10,美国10年期国债收益率,7.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891109,DGS2,美国2年期国债收益率,7.8,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891110,DGS10,美国10年期国债收益率,7.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891110,DGS2,美国2年期国债收益率,7.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891113,DGS10,美国10年期国债收益率,7.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891113,DGS2,美国2年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891114,DGS10,美国10年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891114,DGS2,美国2年期国债收益率,7.75,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891115,DGS10,美国10年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891115,DGS2,美国2年期国债收益率,7.69,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891116,DGS10,美国10年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891116,DGS2,美国2年期国债收益率,7.71,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891117,DGS10,美国10年期国债收益率,7.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891117,DGS2,美国2年期国债收益率,7.77,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891120,DGS10,美国10年期国债收益率,7.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891120,DGS2,美国2年期国债收益率,7.77,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891121,DGS10,美国10年期国债收益率,7.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891121,DGS2,美国2年期国债收益率,7.77,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891122,DGS10,美国10年期国债收益率,7.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891122,DGS2,美国2年期国债收益率,7.66,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891124,DGS10,美国10年期国债收益率,7.8,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891124,DGS2,美国2年期国债收益率,7.64,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891127,DGS10,美国10年期国债收益率,7.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891127,DGS2,美国2年期国债收益率,7.79,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891128,DGS10,美国10年期国债收益率,7.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891128,DGS2,美国2年期国债收益率,7.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891129,DGS10,美国10年期国债收益率,7.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891129,DGS2,美国2年期国债收益率,7.8,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891130,DGS10,美国10年期国债收益率,7.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891130,DGS2,美国2年期国债收益率,7.75,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891201,DGS10,美国10年期国债收益率,7.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891201,DGS2,美国2年期国债收益率,7.7,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891204,DGS10,美国10年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891204,DGS2,美国2年期国债收益率,7.72,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891205,DGS10,美国10年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891205,DGS2,美国2年期国债收益率,7.72,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891206,DGS10,美国10年期国债收益率,7.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891206,DGS2,美国2年期国债收益率,7.8,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891207,DGS10,美国10年期国债收益率,7.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891207,DGS2,美国2年期国债收益率,7.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891208,DGS10,美国10年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891208,DGS2,美国2年期国债收益率,7.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891211,DGS10,美国10年期国债收益率,7.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891211,DGS2,美国2年期国债收益率,7.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891212,DGS10,美国10年期国债收益率,7.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891212,DGS2,美国2年期国债收益率,7.8,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891213,DGS10,美国10年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891213,DGS2,美国2年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891214,DGS10,美国10年期国债收益率,7.79,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891214,DGS2,美国2年期国债收益率,7.75,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891215,DGS10,美国10年期国债收益率,7.8,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891215,DGS2,美国2年期国债收益率,7.75,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891218,DGS10,美国10年期国债收益率,7.77,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891218,DGS2,美国2年期国债收益率,7.75,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891219,DGS10,美国10年期国债收益率,7.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891219,DGS2,美国2年期国债收益率,7.72,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891220,DGS10,美国10年期国债收益率,7.77,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891220,DGS2,美国2年期国债收益率,7.64,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891221,DGS10,美国10年期国债收益率,7.77,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891221,DGS2,美国2年期国债收益率,7.68,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891222,DGS10,美国10年期国债收益率,7.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891222,DGS2,美国2年期国债收益率,7.74,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891226,DGS10,美国10年期国债收益率,7.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891226,DGS2,美国2年期国债收益率,7.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891227,DGS10,美国10年期国债收益率,7.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891227,DGS2,美国2年期国债收益率,7.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891228,DGS10,美国10年期国债收益率,7.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891228,DGS2,美国2年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891229,DGS10,美国10年期国债收益率,7.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19891229,DGS2,美国2年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19900102,DGS10,美国10年期国债收益率,7.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19900102,DGS2,美国2年期国债收益率,7.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19900103,DGS10,美国10年期国债收益率,7.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19900103,DGS2,美国2年期国债收益率,7.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19900104,DGS10,美国10年期国债收益率,7.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19900104,DGS2,美国2年期国债收益率,7.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
